year,country,vessel_number,vessel_name,cruise_number,area_code,geographic_area_name,council_sablefish_management_area,species_code,common_name,sex,length,rpn,rpw,last_modified_date,akfin_load_date
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,41,472.11405204994225,383.38385501253566,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,42,494.1423555831478,422.494217120765,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,43,208.5315428525945,173.12128239220937,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,44,356.71613083123196,319.69332433144564,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,45,283.08532132753624,240.98864812702368,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,46,236.8079715277776,196.8229174771124,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,47,181.71211999048074,152.61954245490327,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,48,161.41378954862864,142.21017406830484,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,49,117.5953525971294,96.21313801011934,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,50,260.88723098767707,225.653292298593,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2006,United States,96,Alaskan Leader,200601,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,51,76.0219007866641,59.63110332548269,2021-07-23T16:59:23Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,28,545.3986617324875,301.7186226448908,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,29,824.6506686449196,407.4078955051854,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,30,438.4463581032299,264.59857483180184,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,31,672.6852514705338,390.06817226079596,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,32,802.912849926835,474.2123355932524,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,33,744.2248394476636,444.6734631229181,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,34,890.8129698160978,537.5699656213749,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,35,575.5476146308783,353.59904387326264,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,36,749.1056222585283,453.79114535635983,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,37,572.3907232653423,343.13621550819556,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,38,432.81315278708615,272.21538005439106,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,39,533.4780109916591,329.1305895877467,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,40,389.4322191746322,240.36507129469211,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,41,343.4388809406084,209.8338430971175,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,42,207.49137864456202,130.1322768607451,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,43,173.23947706741868,106.06634612022458,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,44,152.62002426893895,94.73638750440352,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,45,116.05284483669725,72.80879231679096,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,46,58.60523805168138,35.57264687152636,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,47,57.55559563405883,35.02143292183895,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,48,79.16408927947569,50.30562606233338,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,49,44.882198392585494,29.436206404579945,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,50,26.839096150049564,17.45326330513312,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,51,47.836324804490374,31.434931628542945,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,52,52.98892776982696,32.62220323384019,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,53,39.673524486353344,26.056878775127203,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,54,9.021551121267965,5.991471549723414,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,55,1.9083932207534797,1.1646326459950802,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,56,3.5565789502572427,2.413419451864167,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,57,1.9083932207534797,1.1646326459950802,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,59,7.113157900514485,4.826838903728334,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,60,10.669736850771727,7.2402583555925,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,38,W Yakutat slope,West Yakutat,30020,Shortspine thornyhead,3,64,1.9083932207534797,1.1646326459950802,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,23,9.001848987912814,5.133583198131055,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,24,27.005546963738443,15.400749594393163,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,25,262.31820287698133,133.85349028423047,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,26,150.24595371357162,87.64241654911379,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,27,162.02089824807268,96.45639966532343,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,28,741.4013491752731,391.9665857115951,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,29,704.5797416428252,402.30266538188505,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,30,1207.2453763450696,648.1360188204718,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,31,1736.4106517527428,910.5824970471672,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,32,1419.6982970391468,754.1208625567934,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,33,1492.3995701859205,792.4055215169808,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,34,1240.3485762681178,685.8548379961768,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,35,1074.2106119601008,609.5206982422486,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,36,511.5007848967467,310.28311308870155,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,37,414.4119076094246,250.31742595939528,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,38,294.86138633937776,183.73834943789672,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,39,507.75346776829286,286.545604369892,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,40,250.66753962845564,165.78162725779282,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,41,192.0829890566867,113.93111379953322,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,42,179.28522166082453,111.05973923219207,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,43,120.74800879058483,76.23678702177568,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,44,126.54356171411675,78.15353646682097,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,45,131.8814604753346,81.92629032844032,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,46,111.270721602107,68.19330105964794,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,47,77.83628007992584,47.28717612680407,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,48,54.04518039540876,34.639114201636254,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,49,51.43813949800679,31.17329132910597,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,50,45.87141365563191,28.32853967577365,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,51,38.78049149823948,24.21473271060281,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,52,45.90096731891024,40.5901937430461,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,53,55.70949610652116,31.82098546231274,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,54,17.78302210950906,10.731022520688729,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,55,23.12907208556737,14.03963029844767,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,56,12.436972133450745,7.422414742929787,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,57,205.1472828874134,99.62087025624386,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,58,33.90534691809263,32.24006675126307,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,59,3.435123145537932,2.2888315447987315,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,62,3.435123145537932,2.2888315447987315,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,63,9.001848987912814,5.133583198131055,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,25,Shumagin Slope,Western Gulf of Alaska,30020,Shortspine thornyhead,3,64,9.001848987912814,5.133583198131055,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,36,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,37,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,38,66.72728205922246,81.87867447738975,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,39,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,40,44.48485470614831,54.585782984926496,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,41,44.48485470614831,54.585782984926496,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,42,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,43,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,44,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,45,66.72728205922246,81.87867447738975,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,46,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,48,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,53,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,56,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,31,Shelikof Trough,Central Gulf of Alaska,30020,Shortspine thornyhead,3,59,22.242427353074156,27.292891492463248,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,23,29.007290774472366,16.89354825835919,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,24,8.833701599035983,4.157205090406106,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,25,5.142679845736719,2.7027250229536586,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,26,127.01463681784963,77.40950080044361,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,27,197.05033760053212,140.58122797645953,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,28,222.13835083266403,129.28782248019752,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,29,296.52487606905004,174.35678209741653,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,30,653.4171254347433,451.6640448259027,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,31,685.6881174631585,428.5884539851743,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,32,880.4153085888977,590.9883950009348,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,33,1149.5542912794676,823.3278342138517,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,34,1419.0894303265725,1017.0441234088051,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,35,1931.028873765309,1515.3665905341395,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,36,1152.1840708833138,887.2918651315595,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,37,902.7126380889753,676.9917800999691,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,38,620.9886698096885,457.4537737244428,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,30,Chirikof slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,39,329.74522498003984,226.0067447535448,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,22,0.8697785081405278,0.5297304826439126,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,23,0.8697785081405278,0.5297304826439126,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,24,6.705129401567351,4.046767493807161,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,25,3.4791140325621113,2.1189219305756506,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,26,131.36668794724767,80.8112489866401,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,27,10.437342097686333,6.356765791726952,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,28,118.22440745142238,53.89800242514418,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,29,95.15664608791853,46.66869595988202,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,30,24.03294473664657,15.262526019715407,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,39,East Yakutat slope,East Yakutat/Southeast,30020,Shortspine thornyhead,3,31,102.43572764433097,50.47646731534747,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,35,Kodiak slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,22,4.3891278384725805,2.571992088637505,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,35,Kodiak slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,23,18.995152586997897,10.860234233065206,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,35,Kodiak slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,24,9.90581678883471,7.164652635282673,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,35,Kodiak slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,25,61.37458559946628,35.15269478783313,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
2007,United States,81,Ocean Prowler,200701,35,Kodiak slope,Central Gulf of Alaska,30020,Shortspine thornyhead,3,26,125.49784386431253,72.27693869814567,2021-07-23T16:54:41Z,2023-09-12T12:09:23Z
