species_code,year,length,frequency,fmp_subarea,source
350,2015,36,1,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,38,1,AI,AI fishery
350,2015,40,1,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,57,2,AI,AI fishery
350,2015,58,1,AI,AI fishery
350,2015,59,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2015,43,2,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,3,AI,AI fishery
350,2015,55,1,AI,AI fishery
350,2015,58,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,57,1,AI,AI fishery
350,2015,41,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,45,2,AI,AI fishery
350,2015,48,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,61,1,AI,AI fishery
350,2015,62,1,AI,AI fishery
350,2015,64,1,AI,AI fishery
350,2015,36,1,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,56,1,AI,AI fishery
350,2015,32,1,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,40,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,49,2,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,56,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,50,2,AI,AI fishery
350,2015,38,1,AI,AI fishery
350,2015,41,1,AI,AI fishery
350,2015,42,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,47,2,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,58,1,AI,AI fishery
350,2015,60,1,AI,AI fishery
350,2015,64,2,AI,AI fishery
350,2015,36,1,AI,AI fishery
350,2015,40,2,AI,AI fishery
350,2015,41,2,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,44,1,AI,AI fishery
350,2015,45,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,53,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,55,1,AI,AI fishery
350,2015,56,1,AI,AI fishery
350,2015,57,3,AI,AI fishery
350,2015,65,1,AI,AI fishery
350,2015,39,1,AI,AI fishery
350,2015,41,1,AI,AI fishery
350,2015,50,2,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,53,2,AI,AI fishery
350,2015,55,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,47,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,43,1,AI,AI fishery
350,2015,49,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,46,1,AI,AI fishery
350,2015,56,1,AI,AI fishery
350,2015,65,1,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2015,34,1,AI,AI fishery
350,2015,54,1,AI,AI fishery
350,2015,34,1,AI,AI fishery
350,2015,36,1,AI,AI fishery
350,2015,37,1,AI,AI fishery
350,2015,39,1,AI,AI fishery
350,2015,41,1,AI,AI fishery
350,2015,42,2,AI,AI fishery
350,2015,45,2,AI,AI fishery
350,2015,50,1,AI,AI fishery
350,2015,51,1,AI,AI fishery
350,2015,52,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,57,2,AI,AI fishery
350,2016,57,1,AI,AI fishery
350,2018,29,1,AI,AI fishery
350,2018,30,2,AI,AI fishery
350,2018,32,2,AI,AI fishery
350,2018,34,2,AI,AI fishery
350,2018,29,1,AI,AI fishery
350,2018,36,1,AI,AI fishery
350,2018,57,1,AI,AI fishery
350,2018,26,1,AI,AI fishery
350,2010,63,1,AI,AI fishery
350,2018,34,1,AI,AI fishery
350,2010,36,1,AI,AI fishery
350,2010,46,1,AI,AI fishery
350,2010,31,1,AI,AI fishery
350,2010,58,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,40,2,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,62,1,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,50,2,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,57,3,AI,AI fishery
350,2016,37,1,AI,AI fishery
350,2016,41,3,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,50,2,AI,AI fishery
350,2016,51,2,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,57,1,AI,AI fishery
350,2016,61,1,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,62,1,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,51,3,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,61,1,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,48,2,AI,AI fishery
350,2016,49,3,AI,AI fishery
350,2021,37,1,AI,AI fishery
350,2021,39,1,AI,AI fishery
350,2021,47,1,AI,AI fishery
350,2016,27,1,AI,AI fishery
350,2016,37,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,60,1,AI,AI fishery
350,2016,62,1,AI,AI fishery
350,2016,24,1,AI,AI fishery
350,2016,36,1,AI,AI fishery
350,2016,42,2,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,60,1,AI,AI fishery
350,2016,64,1,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,46,2,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,34,1,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,47,3,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,44,2,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,58,2,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,51,2,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,60,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,49,3,AI,AI fishery
350,2016,50,2,AI,AI fishery
350,2016,53,2,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,64,2,AI,AI fishery
350,2021,24,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,31,1,AI,AI fishery
350,2021,32,1,AI,AI fishery
350,2021,60,1,AI,AI fishery
350,2021,35,1,AI,AI fishery
350,2021,40,1,AI,AI fishery
350,2021,41,1,AI,AI fishery
350,2021,46,1,AI,AI fishery
350,2021,27,1,AI,AI fishery
350,2016,31,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,50,2,AI,AI fishery
350,2016,51,2,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,36,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,29,1,AI,AI fishery
350,2016,32,1,AI,AI fishery
350,2016,37,1,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,43,2,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,60,2,AI,AI fishery
350,2016,36,1,AI,AI fishery
350,2016,43,3,AI,AI fishery
350,2016,45,2,AI,AI fishery
350,2016,50,3,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,62,1,AI,AI fishery
350,2016,66,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,47,2,AI,AI fishery
350,2016,50,2,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,61,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,43,3,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,46,3,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,44,1,AI,AI fishery
350,2016,45,3,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,47,2,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,37,2,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,44,2,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,58,2,AI,AI fishery
350,2016,62,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,46,2,AI,AI fishery
350,2016,50,3,AI,AI fishery
350,2016,52,3,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,45,2,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,45,2,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,69,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,54,3,AI,AI fishery
350,2016,65,1,AI,AI fishery
350,2016,66,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2016,48,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2016,40,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,57,2,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,51,1,AI,AI fishery
350,2016,52,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,57,1,AI,AI fishery
350,2016,26,1,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,50,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2016,61,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,66,1,AI,AI fishery
350,2016,48,2,AI,AI fishery
350,2016,55,1,AI,AI fishery
350,2016,62,2,AI,AI fishery
350,2016,63,1,AI,AI fishery
350,2016,41,2,AI,AI fishery
350,2016,43,1,AI,AI fishery
350,2016,47,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,53,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,39,1,AI,AI fishery
350,2008,33,1,AI,AI fishery
350,2008,36,1,AI,AI fishery
350,2008,37,1,AI,AI fishery
350,2008,39,1,AI,AI fishery
350,2008,41,2,AI,AI fishery
350,2008,33,1,AI,AI fishery
350,2008,41,2,AI,AI fishery
350,2008,37,2,AI,AI fishery
350,2008,30,1,AI,AI fishery
350,2008,33,1,AI,AI fishery
350,2008,36,1,AI,AI fishery
350,2008,39,1,AI,AI fishery
350,2008,38,2,AI,AI fishery
350,2021,29,1,AI,AI fishery
350,2021,45,1,AI,AI fishery
350,2021,27,1,AI,AI fishery
350,2021,29,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,41,1,AI,AI fishery
350,2018,26,1,AI,AI fishery
350,2018,34,1,AI,AI fishery
350,2018,27,1,AI,AI fishery
350,2018,28,1,AI,AI fishery
350,2018,30,1,AI,AI fishery
350,2018,31,1,AI,AI fishery
350,2018,33,1,AI,AI fishery
350,2016,28,1,AI,AI fishery
350,2016,23,1,AI,AI fishery
350,2016,37,2,AI,AI fishery
350,2016,36,1,AI,AI fishery
350,2016,37,1,AI,AI fishery
350,2016,39,2,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2011,43,1,EBS,EBS fishery
350,2016,26,1,EBS,EBS fishery
350,2016,30,1,EBS,EBS fishery
350,2016,33,1,EBS,EBS fishery
350,2016,35,1,EBS,EBS fishery
350,2016,36,1,EBS,EBS fishery
350,2016,38,2,EBS,EBS fishery
350,2016,21,1,EBS,EBS fishery
350,2016,26,2,EBS,EBS fishery
350,2016,30,1,EBS,EBS fishery
350,2016,31,1,EBS,EBS fishery
350,2016,35,1,EBS,EBS fishery
350,2016,36,1,EBS,EBS fishery
350,2016,39,2,EBS,EBS fishery
350,2016,41,1,EBS,EBS fishery
350,2016,44,1,EBS,EBS fishery
350,2016,26,1,EBS,EBS fishery
350,2016,29,1,EBS,EBS fishery
350,2016,32,1,EBS,EBS fishery
350,2016,34,1,EBS,EBS fishery
350,2016,35,2,EBS,EBS fishery
350,2016,36,2,EBS,EBS fishery
350,2016,37,2,EBS,EBS fishery
350,2016,41,1,EBS,EBS fishery
350,2016,30,1,EBS,EBS fishery
350,2016,32,2,EBS,EBS fishery
350,2016,33,1,EBS,EBS fishery
350,2016,35,2,EBS,EBS fishery
350,2016,36,1,EBS,EBS fishery
350,2016,42,1,EBS,EBS fishery
350,2016,43,1,EBS,EBS fishery
350,2016,47,1,EBS,EBS fishery
350,2012,48,1,AI,AI fishery
350,2012,23,1,AI,AI fishery
350,2012,25,1,AI,AI fishery
350,2012,30,1,AI,AI fishery
350,2012,23,1,AI,AI fishery
350,2012,33,1,AI,AI fishery
350,2012,44,1,AI,AI fishery
350,2012,20,1,AI,AI fishery
350,2012,26,1,AI,AI fishery
350,2012,34,1,AI,AI fishery
350,2012,47,1,AI,AI fishery
350,2016,59,1,AI,AI fishery
350,2017,45,1,AI,AI fishery
350,2017,38,1,AI,AI fishery
350,2017,35,1,AI,AI fishery
350,2017,36,2,AI,AI fishery
350,2017,42,1,AI,AI fishery
350,2017,47,1,AI,AI fishery
350,2017,21,1,AI,AI fishery
350,2017,28,1,AI,AI fishery
350,2017,32,1,AI,AI fishery
350,2017,33,1,AI,AI fishery
350,2017,34,1,AI,AI fishery
350,2017,44,1,AI,AI fishery
350,2014,52,1,AI,AI fishery
350,2018,31,1,AI,AI fishery
350,2018,27,1,AI,AI fishery
350,2018,29,1,AI,AI fishery
350,2018,30,1,AI,AI fishery
350,2018,34,1,AI,AI fishery
350,2018,36,1,AI,AI fishery
350,2019,25,1,EBS,EBS fishery
350,2019,26,1,EBS,EBS fishery
350,2019,27,1,EBS,EBS fishery
350,2019,28,1,EBS,EBS fishery
350,2019,35,2,EBS,EBS fishery
350,2019,31,1,EBS,EBS fishery
350,2017,51,1,AI,AI fishery
350,2017,24,2,AI,AI fishery
350,2017,28,1,AI,AI fishery
350,2017,29,2,AI,AI fishery
350,2017,30,1,AI,AI fishery
350,2017,35,1,AI,AI fishery
350,2017,41,1,AI,AI fishery
350,2016,29,1,AI,AI fishery
350,2016,38,1,AI,AI fishery
350,2016,54,1,AI,AI fishery
350,2017,41,1,AI,AI fishery
350,2017,38,1,AI,AI fishery
350,2017,44,1,AI,AI fishery
350,2017,28,1,AI,AI fishery
350,2017,29,1,AI,AI fishery
350,2017,46,1,AI,AI fishery
350,2019,24,1,EBS,EBS fishery
350,2019,25,1,EBS,EBS fishery
350,2019,27,1,EBS,EBS fishery
350,2019,30,2,EBS,EBS fishery
350,2019,32,1,EBS,EBS fishery
350,2016,52,1,AI,AI fishery
350,2016,58,1,AI,AI fishery
350,2016,25,1,AI,AI fishery
350,2017,28,1,AI,AI fishery
350,2017,30,1,AI,AI fishery
350,2017,37,1,AI,AI fishery
350,2017,39,1,AI,AI fishery
350,2017,51,1,AI,AI fishery
350,2017,32,1,AI,AI fishery
350,2017,40,1,AI,AI fishery
350,2019,28,2,EBS,EBS fishery
350,2019,29,1,EBS,EBS fishery
350,2019,30,2,EBS,EBS fishery
350,2019,31,1,EBS,EBS fishery
350,2019,32,1,EBS,EBS fishery
350,2019,35,2,EBS,EBS fishery
350,2019,38,2,EBS,EBS fishery
350,2019,39,2,EBS,EBS fishery
350,2019,34,1,EBS,EBS fishery
350,2019,36,1,EBS,EBS fishery
350,2019,39,2,EBS,EBS fishery
350,2019,41,1,EBS,EBS fishery
350,2019,49,1,EBS,EBS fishery
350,2016,24,1,AI,AI fishery
350,2016,33,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,24,1,AI,AI fishery
350,2016,29,1,AI,AI fishery
350,2016,32,1,AI,AI fishery
350,2016,24,1,AI,AI fishery
350,2016,29,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,20,1,AI,AI fishery
350,2016,34,1,AI,AI fishery
350,2016,41,1,AI,AI fishery
350,2016,28,1,AI,AI fishery
350,2017,38,1,AI,AI fishery
350,2017,28,2,AI,AI fishery
350,2017,31,1,AI,AI fishery
350,2017,32,1,AI,AI fishery
350,2016,49,1,AI,AI fishery
350,2016,56,1,AI,AI fishery
350,2017,33,1,AI,AI fishery
350,2017,45,1,AI,AI fishery
350,2017,35,1,AI,AI fishery
350,2017,31,1,AI,AI fishery
350,2017,34,1,AI,AI fishery
350,2017,42,1,AI,AI fishery
350,2016,21,1,AI,AI fishery
350,2016,45,1,AI,AI fishery
350,2016,34,1,AI,AI fishery
350,2016,27,1,AI,AI fishery
350,2016,24,1,AI,AI fishery
350,2016,29,1,AI,AI fishery
350,2016,38,2,AI,AI fishery
350,2016,42,1,AI,AI fishery
350,2016,46,1,AI,AI fishery
350,2014,28,1,AI,AI fishery
350,2014,21,1,AI,AI fishery
350,2014,18,1,AI,AI fishery
350,2014,19,1,AI,AI fishery
350,2014,23,1,AI,AI fishery
350,2014,22,2,AI,AI fishery
350,2014,25,1,AI,AI fishery
350,2014,35,1,AI,AI fishery
350,2014,40,1,AI,AI fishery
350,2014,16,1,AI,AI fishery
350,2010,41,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,38,1,EBS,EBS fishery
350,2010,33,1,EBS,EBS fishery
350,2014,29,2,AI,AI fishery
350,2014,38,1,AI,AI fishery
350,2014,25,1,AI,AI fishery
350,2014,48,1,AI,AI fishery
350,2014,50,1,AI,AI fishery
350,2014,18,1,AI,AI fishery
350,2014,34,1,AI,AI fishery
350,2014,19,1,AI,AI fishery
350,2014,21,2,AI,AI fishery
350,2014,23,1,AI,AI fishery
350,2014,26,1,AI,AI fishery
350,2014,31,1,AI,AI fishery
350,2014,49,1,AI,AI fishery
350,2014,20,1,AI,AI fishery
350,2014,32,1,AI,AI fishery
350,2014,17,2,AI,AI fishery
350,2014,24,1,AI,AI fishery
350,2014,18,1,AI,AI fishery
350,2014,20,1,AI,AI fishery
350,2014,21,2,AI,AI fishery
350,2014,27,1,AI,AI fishery
350,2014,33,1,AI,AI fishery
350,2018,37,1,AI,AI fishery
350,2010,41,1,EBS,EBS fishery
350,2010,42,1,EBS,EBS fishery
350,2010,45,1,EBS,EBS fishery
350,2010,47,1,EBS,EBS fishery
350,2010,48,1,EBS,EBS fishery
350,2010,42,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,44,1,EBS,EBS fishery
350,2010,47,1,EBS,EBS fishery
350,2010,50,1,EBS,EBS fishery
350,2010,53,1,EBS,EBS fishery
350,2010,54,1,EBS,EBS fishery
350,2014,23,1,AI,AI fishery
350,2014,17,2,AI,AI fishery
350,2014,20,1,AI,AI fishery
350,2014,21,1,AI,AI fishery
350,2014,24,1,AI,AI fishery
350,2014,26,1,AI,AI fishery
350,2014,16,1,AI,AI fishery
350,2014,18,1,AI,AI fishery
350,2014,36,1,AI,AI fishery
350,2014,18,1,AI,AI fishery
350,2014,24,1,AI,AI fishery
350,2014,16,1,AI,AI fishery
350,2014,19,1,AI,AI fishery
350,2014,20,1,AI,AI fishery
350,2016,46,1,EBS,EBS fishery
350,2016,49,1,EBS,EBS fishery
350,2016,59,1,EBS,EBS fishery
350,2016,46,1,EBS,EBS fishery
350,2016,50,1,EBS,EBS fishery
350,2016,51,1,EBS,EBS fishery
350,2016,61,1,EBS,EBS fishery
350,2016,63,1,EBS,EBS fishery
350,2016,68,1,EBS,EBS fishery
350,2016,69,1,EBS,EBS fishery
350,2016,46,1,EBS,EBS fishery
350,2016,48,1,EBS,EBS fishery
350,2016,50,1,EBS,EBS fishery
350,2016,48,1,EBS,EBS fishery
350,2016,50,1,EBS,EBS fishery
350,2016,43,1,EBS,EBS fishery
350,2016,52,1,EBS,EBS fishery
350,2016,57,1,EBS,EBS fishery
350,2016,51,1,EBS,EBS fishery
350,2016,58,1,EBS,EBS fishery
350,2016,60,1,EBS,EBS fishery
350,2016,62,2,EBS,EBS fishery
350,2016,64,1,EBS,EBS fishery
350,2016,66,1,EBS,EBS fishery
350,2016,68,1,EBS,EBS fishery
350,2016,71,1,EBS,EBS fishery
350,2016,61,1,EBS,EBS fishery
350,2016,56,1,EBS,EBS fishery
350,2016,48,1,AI,AI fishery
350,2010,31,1,EBS,EBS fishery
350,2010,33,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,48,1,EBS,EBS fishery
350,2010,30,1,EBS,EBS fishery
350,2010,37,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,31,1,EBS,EBS fishery
350,2010,33,1,EBS,EBS fishery
350,2010,39,1,EBS,EBS fishery
350,2010,40,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,47,1,EBS,EBS fishery
350,2010,27,1,EBS,EBS fishery
350,2010,34,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,45,1,EBS,EBS fishery
350,2018,38,1,AI,AI fishery
350,2013,38,1,AI,AI fishery
350,2013,44,3,AI,AI fishery
350,2013,65,1,AI,AI fishery
350,2013,46,1,AI,AI fishery
350,2013,34,1,AI,AI fishery
350,2013,45,1,AI,AI fishery
350,2013,40,1,AI,AI fishery
350,2013,40,1,AI,AI fishery
350,2013,44,1,EBS,EBS fishery
350,2013,38,1,EBS,EBS fishery
350,2013,44,1,EBS,EBS fishery
350,2013,48,1,EBS,EBS fishery
350,2013,49,2,EBS,EBS fishery
350,2013,50,1,EBS,EBS fishery
350,2010,32,1,EBS,EBS fishery
350,2010,35,1,EBS,EBS fishery
350,2010,37,1,EBS,EBS fishery
350,2010,39,2,EBS,EBS fishery
350,2010,40,1,EBS,EBS fishery
350,2010,42,1,EBS,EBS fishery
350,2010,43,1,EBS,EBS fishery
350,2010,31,1,EBS,EBS fishery
350,2010,33,1,EBS,EBS fishery
350,2010,37,1,EBS,EBS fishery
350,2010,40,1,EBS,EBS fishery
350,2010,41,2,EBS,EBS fishery
350,2010,37,1,EBS,EBS fishery
350,2010,38,1,EBS,EBS fishery
350,2010,45,2,EBS,EBS fishery
350,2012,42,1,AI,AI fishery
350,2012,49,1,AI,AI fishery
350,2012,39,2,AI,AI fishery
350,2012,40,2,AI,AI fishery
350,2012,48,1,AI,AI fishery
350,2012,45,1,AI,AI fishery
350,2012,56,1,AI,AI fishery
350,2012,49,1,AI,AI fishery
350,2012,63,1,AI,AI fishery
350,2012,45,1,AI,AI fishery
350,2012,62,1,AI,AI fishery
350,2012,52,1,AI,AI fishery
350,2012,50,1,AI,AI fishery
350,2012,59,1,AI,AI fishery
350,2012,60,1,AI,AI fishery
350,2012,50,1,AI,AI fishery
350,2012,56,2,AI,AI fishery
350,2012,58,1,AI,AI fishery
350,2012,47,1,AI,AI fishery
350,2012,61,2,AI,AI fishery
350,2012,69,1,AI,AI fishery
350,2012,60,2,AI,AI fishery
350,2012,54,1,AI,AI fishery
350,2012,51,2,AI,AI fishery
350,2012,53,1,AI,AI fishery
350,2012,62,1,AI,AI fishery
350,2012,64,1,AI,AI fishery
350,2012,58,1,AI,AI fishery
350,2012,55,1,AI,AI fishery
350,2012,66,1,AI,AI fishery
350,2012,65,1,AI,AI fishery
350,2012,53,2,AI,AI fishery
350,2012,31,1,AI,AI fishery
350,2012,50,1,AI,AI fishery
350,2012,59,1,AI,AI fishery
350,2021,30,1,AI,AI fishery
350,2021,33,1,AI,AI fishery
350,2021,37,1,AI,AI fishery
350,2021,38,1,AI,AI fishery
350,2021,42,1,AI,AI fishery
350,2016,22,1,AI,AI fishery
350,2016,23,1,AI,AI fishery
350,2012,48,1,AI,AI fishery
350,2012,50,3,AI,AI fishery
350,2012,55,1,AI,AI fishery
350,2012,45,1,AI,AI fishery
350,2012,40,2,AI,AI fishery
350,2012,43,2,AI,AI fishery
350,2012,47,2,AI,AI fishery
350,2012,37,2,AI,AI fishery
